probe_id,205121980077_R01C01.AVG_Beta,205121980077_R02C01.AVG_Beta,205121980077_R03C01.AVG_Beta,205121980077_R04C01.AVG_Beta,205121980077_R05C01.AVG_Beta,205121980077_R06C01.AVG_Beta,205121980077_R07C01.AVG_Beta,205121980077_R08C01.AVG_Beta,IlmnID,CHR,MAPINFO,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island,chrom_hg19,pos_hg19,chrom_hg38,pos_hg38,liftover_mapped,beta_mean,beta_std
cg16978004,0.4298658,0.424253,0.3785342,0.4191225,0.1192942,0.07019439,0.2003474,0.3871089,cg16978004,15,25330242,SNORD116-17;SNORD116-18;SNORD116-19,,chr15,25330242,chr15,25085095,True,0.30359004874999995,0.14906490565301367
cg16980245,0.3826211,0.328228,0.1879549,0.3755251,0.3778431,0.3695796,0.402366,0.3258115,cg16980245,15,25492469,SNORD115-42;SNORD115-10,,chr15,25492469,chr15,25247322,True,0.3437411625,0.06826502700132221
cg16988989,0.7396376,0.7213654,0.8536859,0.806491,0.7548361,0.8446551,0.7987377,0.841704,cg16988989,15,25925801,ATP10A,,chr15,25925801,chr15,25680654,True,0.7951391000000001,0.05118171358260123
cg16989201,0.440287,0.4652568,0.1503889,0.4366139,0.4647841,0.4866937,0.5991871,0.3730954,cg16989201,15,25490008,SNORD115-41,,chr15,25490008,chr15,25244861,True,0.4270383625,0.12861421960836364
cg16992599,0.8069329,0.8070347,0.7969765,0.6993327,0.8602786,0.7063093,0.7703146,0.7709535,cg16992599,15,28752121,,N_Shore,chr15,28752121,chr15,28506975,True,0.7772666,0.05377535038528339
cg17008164,0.1556129,0.1478785,0.1208571,0.1220868,0.1328727,0.1352107,0.1573514,0.1041546,cg17008164,15,31507824,,Island,chr15,31507824,chr15,31215621,True,0.1345030875,0.01855931791368557
cg17010968,0.01187768,0.01220534,0.01351877,0.01295148,0.01660535,0.01861125,0.01371542,0.02108257,cg17010968,15,31619006,KLF13,Island,chr15,31619006,chr15,31326803,True,0.0150709825,0.0033418398235777248
cg17051704,0.2209239,0.2822861,0.366532,0.07793088,0.2439424,0.06135593,0.1631532,0.2400495,cg17051704,15,29424197,FAM189A1,,chr15,29424197,chr15,29131994,True,0.20702173875000002,0.10251335257267241
cg17061206,0.4469391,0.4341261,0.3429348,0.4919593,0.5142599,0.2424029,0.5793611,0.414071,cg17061206,15,25441418,,,chr15,25441418,chr15,25196271,True,0.433256775,0.10453521823561597
cg17067638,0.4759607,0.4303745,0.1841061,0.4051075,0.3778352,0.4578302,0.3998184,0.3335218,cg17067638,15,25432270,SNORD115-10,,chr15,25432270,chr15,25187123,True,0.3830693,0.09203315119576673
cg17077566,0.5965634,0.5974259,0.4969325,0.5385542,0.3266788,0.3369803,0.3895487,0.632796,cg17077566,15,25335745,SNORD116-23,,chr15,25335745,chr15,25090598,True,0.489434975,0.12298031336267663
cg17099815,0.9113966,0.9309945,0.9302758,0.9016249,0.940715,0.9383473,0.9262748,0.9528107,cg17099815,15,31217407,MTMR15,,chr15,31217407,chr15,30925204,True,0.9290549499999999,0.01631759227363436
cg17130160,0.6370314,0.6294123,0.6483815,0.6115056,0.6591433,0.6728987,0.6820939,0.6489488,cg17130160,15,30896216,,,chr15,30896216,chr15,30604013,True,0.6486769375,0.0229954847464166
cg17141783,0.7656825,0.6952363,0.5681485,0.7551802,0.7123041,0.8631038,0.7890533,0.7573246,cg17141783,15,29406112,APBA2;APBA2,Island,chr15,29406112,chr15,29113909,True,0.7382541625,0.08538178882183814
cg17174275,0.5518208,0.5719548,0.7950153,0.6247394,0.5865272,0.8012218,0.2785838,0.7672974,cg17174275,15,26109429,ATP10A,S_Shore,chr15,26109429,chr15,25864282,True,0.6221450625,0.17312095943149886
cg17176002,0.9036345,0.9104736,0.9298498,0.9334886,0.9638241,0.9594297,0.8684537,0.9532674,cg17176002,15,28362261,HERC2,Island,chr15,28362261,chr15,28117115,True,0.9278026749999999,0.032490620205387184
cg17179195,0.868782,0.855014,0.8462713,0.6332662,0.9011843,0.8964013,0.8519258,0.8630391,cg17179195,15,28013234,OCA2,N_Shelf,chr15,28013234,chr15,27768088,True,0.8394855000000001,0.08571343397521101
cg17186444,0.0377312,0.04436012,0.03634879,0.03302897,0.03238823,0.03075367,0.0329735,0.03306392,cg17186444,15,29561501,NDNL2;FAM189A1,Island,chr15,29561501,chr15,29269297,True,0.035081049999999996,0.004365951210014672
cg17198397,0.4901919,0.4570398,0.3835558,0.4766287,0.1788916,0.08985879,0.2312042,0.4958222,cg17198397,15,25327713,SNORD116-17;SNORD116-19;SNORD116-16,,chr15,25327713,chr15,25082566,True,0.35039912375,0.16062330483380832
cg17208360,0.4119546,0.3551429,0.1539481,0.2398302,0.4328507,0.472968,0.4097978,0.3152457,cg17208360,15,25483088,SNORD115-37,,chr15,25483088,chr15,25237941,True,0.34896724999999995,0.10770265111111638
cg17260954,0.8980219,0.8747666,0.914456,0.8504558,0.8886555,0.8764907,0.8750932,0.5915231,cg17260954,15,26026347,ATP10A,,chr15,26026347,chr15,25781200,True,0.84618285,0.10460380173261939
cg17267064,0.8247991,0.8395029,0.8420655,0.8382562,0.8499962,0.8525425,0.8164958,0.8736333,cg17267064,15,28389917,HERC2,,chr15,28389917,chr15,28144771,True,0.8421614374999999,0.017493393481943592
cg17279773,0.8554534,0.7743739,0.6258901,0.6387707,0.7600754,0.9212407,0.8402921,0.7202555,cg17279773,15,29346521,APBA2;APBA2,,chr15,29346521,chr15,29054318,True,0.767043975,0.10394232190648194
cg17392866,0.08281461,0.04810954,0.04611016,0.06180666,0.09936344,0.03958355,0.06026743,0.05310381,cg17392866,15,32267708,,,chr15,32267708,chr15,31975505,True,0.061394899999999995,0.02020062223412932
cg17393272,0.9536352,0.9401934,0.8721076,0.9324197,0.9184351,,0.9758141,0.9409654,cg17393272,15,28457398,HERC2,N_Shore,chr15,28457398,chr15,28212252,True,0.9333672142857142,0.032386892287129
cg17403512,0.5217014,0.5306325,0.5270714,0.5506915,0.5885118,0.6524436,0.5172353,0.6487699,cg17403512,15,28700396,,Island,chr15,28700396,chr15,28455250,True,0.5671321749999999,0.05626580661578578
cg17519696,0.7634584,0.8355091,0.7348256,0.5749904,0.8729097,0.8612816,0.8719876,0.793848,cg17519696,15,28148266,OCA2,Island,chr15,28148266,chr15,27903120,True,0.7886013000000001,0.10051658344897267
cg17520681,0.2007985,0.1666938,0.2817689,0.4505227,0.3136763,0.4871904,0.5278021,0.2255411,cg17520681,15,32952022,SCG5;SCG5,,chr15,32952022,chr15,32659821,True,0.331749225,0.13897689533868315
cg17639749,0.06423405,0.0626583,0.0625555,0.08841437,0.07368515,0.1025178,0.1132429,0.06070881,cg17639749,15,31733485,,Island,chr15,31733485,chr15,31441282,True,0.07850211,0.02046122327306389
cg17716765,0.07432803,0.06499788,0.1307205,0.07210895,0.07972284,0.07563771,0.103743,0.1400559,cg17716765,15,29407853,APBA2;APBA2,Island,chr15,29407853,chr15,29115650,True,0.09266435125,0.02878127829827798
cg17720150,0.5442038,0.5412784,0.4264781,0.5264432,0.2714515,0.07952993,0.4143083,0.6400807,cg17720150,15,25342118,SNORD116-25,,chr15,25342118,chr15,25096971,True,0.43047174125000004,0.18011279454347856
cg17741501,0.01642566,0.008578593,0.01426067,0.01287958,0.01393898,0.0153668,0.02172924,0.04206358,cg17741501,15,29077493,,Island,chr15,29077493,chr15,28832347,True,0.018155387875,0.010334673414297916
cg17742273,0.4342011,0.4543095,0.398977,0.4353138,0.1497326,0.1542761,0.1093004,0.4493837,cg17742273,15,25322008,SNORD116-12,,chr15,25322008,chr15,25076861,True,0.32318677500000004,0.15497658327793312
cg17743012,0.5874592,0.5513243,0.5811586,0.5744468,0.5187821,0.7639793,0.6897218,0.5312061,cg17743012,15,29393777,APBA2;APBA2,N_Shore,chr15,29393777,chr15,29101574,True,0.599759775,0.08434813770175115
cg17796461,0.737854,0.8186728,0.7346069,0.7862872,0.7451547,0.8591682,0.8295084,0.830296,cg17796461,15,31685823,,Island,chr15,31685823,chr15,31393620,True,0.792693525,0.04861730538718407
cg17805836,0.8701333,0.8579387,0.8546537,0.9019381,0.911952,0.905829,0.9013555,0.8741903,cg17805836,15,25953284,ATP10A,,chr15,25953284,chr15,25708137,True,0.884748825,0.023006939046963937
cg17840469,0.6768851,0.6645455,0.6363443,0.5972638,0.6729565,0.8338583,0.7137156,0.5390742,cg17840469,15,29385364,APBA2;APBA2,,chr15,29385364,chr15,29093161,True,0.6668304125,0.08646299702843059
cg17864041,0.7828943,0.6901566,0.7179487,0.7263048,0.7060537,0.7794205,0.7989027,0.6842166,cg17864041,15,31175309,,Island,chr15,31175309,chr15,30883106,True,0.7357372375,0.04494501015450317
cg17864405,0.8307264,0.7213632,0.8574916,0.8487629,0.8546817,0.777839,0.7978662,0.5260952,cg17864405,15,25957024,ATP10A,N_Shore,chr15,25957024,chr15,25711877,True,0.7768532749999999,0.11150553236353983
cg17895689,0.7941273,0.7373364,0.7123142,0.715189,0.7448334,0.8775761,0.7741659,0.7375304,cg17895689,15,29744853,FAM189A1,,chr15,29744853,chr15,29452649,True,0.7616340875000001,0.05437782028281219
cg17907520,0.09860269,0.09217911,0.1555119,0.2998467,0.1328487,0.108478,0.1982066,0.1115338,cg17907520,15,31680189,,N_Shelf,chr15,31680189,chr15,31387986,True,0.14965093750000003,0.06998994517866422
cg17926792,0.9358361,0.91976,0.8469262,0.8334156,0.931842,0.9350129,0.9480543,0.919135,cg17926792,15,28326914,OCA2,,chr15,28326914,chr15,28081768,True,0.9087477625,0.04347082362566998
cg17940113,0.5976454,0.5422657,0.616781,0.4490346,0.6514412,0.7560366,0.6901454,0.1485323,cg17940113,15,27790720,,S_Shelf,chr15,27790720,chr15,27545574,True,0.556485275,0.18905992702340063
cg17973394,0.01904082,0.02086355,0.01666962,0.0252538,0.0202859,0.02896082,0.01771558,0.02289272,cg17973394,15,25684267,UBE3A,Island,chr15,25684267,chr15,25439120,True,0.021460351250000002,0.004092903644279371
cg17982165,0.04937312,0.05052312,0.05446938,0.05956315,0.06447439,0.05620993,0.05853244,0.06090108,cg17982165,15,30484753,,Island,chr15,30484753,chr15,30192550,True,0.05675582625,0.005164073641324919
cg18010520,0.5487193,0.4682109,0.4007323,0.3366126,0.4843073,0.5307359,0.5662867,0.26567,cg18010520,15,29311612,APBA2;APBA2,,chr15,29311612,chr15,29019409,True,0.45015937500000003,0.10727558934766036
cg18016304,0.09297282,0.1531543,0.1675684,0.5566899,0.2268803,0.09465086,0.2355305,0.3714226,cg18016304,15,31287286,,S_Shelf,chr15,31287286,chr15,30995083,True,0.23735871,0.1573134090428309
cg18026588,0.05880706,0.0522269,0.07104015,0.0687394,0.05016564,0.05339604,0.07050788,0.06219709,cg18026588,15,27018037,GABRB3;GABRB3,Island,chr15,27018037,chr15,26772890,True,0.06088502,0.008530699196654399
cg18058682,0.6474069,0.6097658,0.4735765,0.5039274,0.6683412,0.7251208,0.6248505,0.6532775,cg18058682,15,25466114,SNORD115-15;SNORD115-21;HBII-52-28,,chr15,25466114,chr15,25220967,True,0.613283325,0.08445271764416465
cg18075847,0.1232385,0.08974659,0.1316599,0.09967105,0.1355616,0.0671149,0.09293129,0.08677287,cg18075847,15,31372889,TRPM1,,chr15,31372889,chr15,31080686,True,0.10333708750000001,0.024288472800311642
cg18076399,0.4250235,0.3155721,0.2237334,0.3868515,0.340406,0.3214875,0.3877022,0.3308442,cg18076399,15,25423404,SNORD115-9;SNORD115-5;SNORD115-12;SNORD115-10,,chr15,25423404,chr15,25178257,True,0.34145254999999997,0.06120694407054061
cg18083248,0.07970544,0.09828571,0.1026365,0.07062943,0.08241501,0.09242648,0.0757853,0.04321669,cg18083248,15,26108946,ATP10A,S_Shore,chr15,26108946,chr15,25863799,True,0.08063756999999999,0.018755745692111067
cg18085517,0.0922071,0.1344345,0.2423627,0.3096147,0.1841784,0.1490455,0.09601489,0.1484668,cg18085517,15,31394285,TRPM1,,chr15,31394285,chr15,31102082,True,0.16954057375,0.07427859681051042
cg18093619,0.9357732,0.9343764,0.9174874,0.9370231,0.948404,0.9572241,0.9272598,0.9553201,cg18093619,15,28367157,HERC2,,chr15,28367157,chr15,28122011,True,0.9391085125,0.013748385903852519
cg18094401,0.2854972,0.2668556,0.1587974,0.3264696,0.3565703,0.3526735,0.3864916,0.3299252,cg18094401,15,25434150,SNORD115-29;SNORD115-36;SNORD115-43;SNORD115-11,,chr15,25434150,chr15,25189003,True,0.30791005,0.07151239274423499
cg18095544,0.638281,0.6122926,0.46144,0.5686115,0.5684813,0.468768,0.5448681,0.6996684,cg18095544,15,25310243,SNORD116-2;SNORD116-6,,chr15,25310243,chr15,25065096,True,0.5703013625,0.08100543595782299
cg18120358,0.8739822,0.7955318,0.5774665,0.7286241,0.6960757,0.7832323,0.8174519,0.7405089,cg18120358,15,25307422,SNORD116-5;SNORD116-7,,chr15,25307422,chr15,25062275,True,0.751609175,0.08968262181102472
cg18120790,0.3087834,0.2611596,0.1831137,0.4471931,0.2702132,0.8236324,0.7536283,0.5842482,cg18120790,15,31295058,TRPM1,,chr15,31295058,chr15,31002855,True,0.4539964875,0.2416752286060332
cg18139053,0.8815789,0.876087,0.7418163,0.9140384,0.8232765,0.915493,0.4868875,0.9098784,cg18139053,15,28373844,HERC2,N_Shelf,chr15,28373844,chr15,28128698,True,0.818632,0.14640958480847002
cg18139256,0.04280763,0.04971963,0.07675841,0.0589364,0.07361963,0.08190272,0.05017785,0.0486139,cg18139256,15,26327496,,Island,chr15,26327496,chr15,26082349,True,0.06031702125,0.014994172644378917
cg18154158,0.8288302,0.7664924,0.6534068,0.7808182,0.769379,0.7642492,0.8224804,0.8806251,cg18154158,15,25307169,SNORD116-5;SNORD116-7,,chr15,25307169,chr15,25062022,True,0.7832851624999999,0.06633023611540621
cg18166564,0.4206276,0.4126881,0.1818263,0.3862866,0.4449117,0.4401778,0.4903887,0.4255528,cg18166564,15,25492082,SNORD115-10;SNORD115-42,,chr15,25492082,chr15,25246935,True,0.40030745,0.09321858287752655
cg18174569,0.9511814,0.9752138,0.9607491,0.9567568,0.9672131,0.9450721,0.9627178,0.9545299,cg18174569,15,31775049,,N_Shore,chr15,31775049,chr15,31482846,True,0.95917925,0.009464952719072932
cg18175898,0.7824742,0.7786815,0.6710319,0.6067345,0.7852892,0.8291532,0.8308886,0.7847632,cg18175898,15,28050536,OCA2,Island,chr15,28050536,chr15,27805390,True,0.7586270374999999,0.0786536372772775
cg18176210,0.371226,0.4311779,0.1776075,0.4379602,0.4617822,0.4082492,0.4894012,0.3467883,cg18176210,15,25687452,,S_Shelf,chr15,25687452,chr15,25442305,True,0.3905240625,0.09760723578892144
cg18181624,0.6313993,0.5688807,0.281274,0.3421248,0.4931264,0.6798179,0.5659229,0.4329055,cg18181624,15,27418698,GABRG3,,chr15,27418698,chr15,27173551,True,0.4994314375,0.13938774635091994
cg18189263,0.6305372,0.6112238,0.4573655,0.5966484,0.4541715,0.4728593,0.55954,0.6387058,cg18189263,15,25333818,SNORD116-21;SNORD116-22,,chr15,25333818,chr15,25088671,True,0.5526314375,0.0793094679440146
cg18194306,0.0358219,0.05227092,0.05689577,0.05818864,0.04495853,0.04612588,0.04953357,0.03675048,cg18194306,15,26108817,ATP10A,Island,chr15,26108817,chr15,25863670,True,0.04756821125,0.008363738541316211
cg18202765,0.4617325,0.3032651,0.2073032,0.4013644,0.420851,0.4480639,0.2785215,0.2565298,cg18202765,15,32157492,,,chr15,32157492,chr15,31865289,True,0.34720392499999997,0.09716604595309662
cg18208073,0.7602906,0.7178075,0.5544954,0.7316723,0.7827693,0.8053532,0.796967,0.7678366,cg18208073,15,25483559,SNORD115-38,,chr15,25483559,chr15,25238412,True,0.7396489875,0.08062692407108253
cg18211918,0.6003016,0.6043358,0.4585749,0.5925384,0.6939729,0.6623591,0.6793003,0.6448112,cg18211918,15,25447503,SNORD115-19;SNORD115-17;SNORD115-18,,chr15,25447503,chr15,25202356,True,0.617024275,0.07442461335118625
cg18230627,0.974829,0.9706095,0.9549912,0.84619,0.9794383,0.9759703,0.9751085,0.9680818,cg18230627,15,28016437,OCA2,Island,chr15,28016437,chr15,27771291,True,0.955652325,0.04485775444655981
cg18248869,0.7148944,0.7438504,0.7316599,0.6945734,0.7885392,0.7881992,0.7542428,0.7499518,cg18248869,15,28051072,OCA2,N_Shore,chr15,28051072,chr15,27805926,True,0.7457388875,0.03272370010852498
cg18251234,0.4490652,0.4361276,0.1004137,0.3407437,0.5120973,0.3327906,0.4661669,0.3234969,cg18251234,15,30520018,,S_Shore,chr15,30520018,chr15,30227815,True,0.3701127375,0.12936303345518918
cg18255240,0.180422,0.2456479,0.1888566,0.2663483,0.314905,0.1881778,0.2918566,0.1736585,cg18255240,15,27111993,GABRA5;GABRA5;GABRA5,N_Shore,chr15,27111993,chr15,26866846,True,0.23123408750000002,0.0556303981430101
cg18256640,0.8604896,0.7186506,0.8442925,0.7374263,0.7190626,0.5829601,0.7196522,0.6653339,cg18256640,15,26047382,ATP10A,,chr15,26047382,chr15,25802235,True,0.7309834749999999,0.08967853115965699
cg18257955,0.4557276,0.3427504,0.2811337,0.4060352,0.2819291,0.5012714,0.4569285,0.3172965,cg18257955,15,25454202,SNORD115-15;SNORD115-21;SNORD115-22,,chr15,25454202,chr15,25209055,True,0.38038405,0.0859798780203003
cg18258571,0.4745252,0.4195544,0.2600467,0.2667138,0.5610456,0.3520254,0.5189812,0.5807099,cg18258571,15,31589348,,,chr15,31589348,chr15,31297145,True,0.42920027499999996,0.12621812765497617
cg18266456,0.8145604,0.7752354,0.6806407,0.7159335,0.8130038,0.7844402,0.8503028,0.8679878,cg18266456,15,25434500,SNORD115-11;SNORD115-36;SNORD115-43;SNORD115-29,,chr15,25434500,chr15,25189353,True,0.787763075,0.06381344432862203
cg18311400,0.6628547,0.6064596,0.5210479,0.6345771,0.6668128,0.7304119,0.7842209,0.6077514,cg18311400,15,28463680,HERC2,S_Shelf,chr15,28463680,chr15,28218534,True,0.6517670375,0.08057957771675929
cg18355120,0.9414237,0.9147899,0.7095819,0.7034118,0.930387,0.9770619,0.972308,0.9440879,cg18355120,15,28050623,OCA2,Island,chr15,28050623,chr15,27805477,True,0.8866315124999999,0.11303918510048296
cg18358621,0.4186261,0.4272602,0.48507,0.3650968,0.3853656,0.2457548,0.2841983,0.4312802,cg18358621,15,32933704,SCG5;SCG5,,chr15,32933704,chr15,32641503,True,0.3803315,0.08003983049423402
cg18385440,0.5200837,0.4903521,0.5408279,0.4155573,0.5120556,0.6043336,0.5521163,0.3345412,cg18385440,15,29212889,APBA2;APBA2,,chr15,29212889,chr15,28920686,True,0.4962334625,0.08477195488682628
cg18401111,0.6567377,0.7622178,0.8524691,0.7189811,0.7741286,0.516645,0.7989933,0.551778,cg18401111,15,31773057,,N_Shelf,chr15,31773057,chr15,31480854,True,0.703993825,0.11958602691723942
cg18422853,0.6898977,0.5103374,0.8410138,0.4209378,0.8219852,0.8304038,0.617327,0.7084871,cg18422853,15,30049198,TJP1;TJP1,,chr15,30049198,chr15,29756995,True,0.680048725,0.1555830189224734
cg18437068,0.02416762,0.01925316,0.02121663,0.03018198,0.02067514,0.03305073,0.02786291,0.01689461,cg18437068,15,30918595,ARHGAP11B,S_Shore,chr15,30918595,chr15,30626392,True,0.0241628475,0.005690738158671886
cg18456782,0.8558213,0.8708259,0.7866753,0.6490582,0.8680735,0.8766086,0.8345981,0.8891786,cg18456782,15,28051715,OCA2,Island,chr15,28051715,chr15,27806569,True,0.8288549375,0.079359193485406
cg18488946,0.4542139,0.4516854,0.1970055,0.2695483,0.116194,0.06846557,0.2031762,0.7076599,cg18488946,15,25230295,PAR5;SNORD64,,chr15,25230295,chr15,24985148,True,0.30849359625,0.2140436241908647
cg18490614,0.2077628,0.08589915,0.1174632,0.11956,0.1287617,0.0596173,0.1206726,0.3085319,cg18490614,15,27213362,,Island,chr15,27213362,chr15,26968215,True,0.14353358125000001,0.07901965214132287
cg18499731,0.5547372,0.4295242,0.21748,0.3595456,0.5107978,0.5852631,0.6095082,0.4483462,cg18499731,15,25522171,SNORD109B;SNORD109A,,chr15,25522171,chr15,25277024,True,0.4644002875,0.13061164994873092
cg18506672,0.4058969,0.422504,0.39924,0.3925954,0.8198645,0.8065143,0.8347743,0.04766426,cg18506672,15,25200253,SNRPN;SNRPN;SNRPN;SNRPN;SNURF;SNURF;SNRPN,Island,chr15,25200253,chr15,24955106,True,0.5161317075,0.27964601637948927
cg18512553,0.6197411,0.722006,0.5299693,0.5277921,0.7436528,0.4948315,0.7400345,0.6935267,cg18512553,15,29441830,FAM189A1,,chr15,29441830,chr15,29149627,True,0.6339442500000001,0.1043546173315092
cg18560144,0.8014411,0.7047315,0.5154523,0.6729873,0.6891664,0.7473872,0.7930627,0.397247,cg18560144,15,25230200,PAR5;SNORD64,,chr15,25230200,chr15,24985053,True,0.6651844375,0.1404514125513053
cg18576667,0.793597,0.8593298,0.8503611,0.6864253,0.8266003,0.907489,0.6576812,0.8109189,cg18576667,15,27597409,GABRG3,,chr15,27597409,chr15,27352263,True,0.799050325,0.08587747557773807
cg18583563,0.07958314,0.07536266,0.03285516,0.01834,0.07299826,0.336524,0.116665,0.0346115,cg18583563,15,29864140,FAM189A1,S_Shore,chr15,29864140,chr15,29571936,True,0.09586746499999999,0.10232307641222105
cg18590785,0.8248437,0.8404549,0.7817884,0.8268086,0.8487515,0.8319986,0.841649,0.8409875,cg18590785,15,31664259,KLF13,Island,chr15,31664259,chr15,31372056,True,0.829660275,0.020981454324763626
cg18596636,0.8480983,0.6993779,0.2767732,0.4300263,0.436078,0.2287286,0.4804109,0.7770191,cg18596636,15,26915732,GABRB3;GABRB3,Island,chr15,26915732,chr15,26670585,True,0.5220640375,0.22883351138839494
cg18599162,0.8630228,0.8641212,0.7078424,0.9079823,0.8679245,0.9099776,0.6497934,0.9290162,cg18599162,15,31217417,MTMR15,,chr15,31217417,chr15,30925214,True,0.83746005,0.10206900462804565
cg18646036,0.7331508,0.7218646,0.6725003,0.7036283,0.7447333,0.7825067,0.7309495,0.6928956,cg18646036,15,32728292,FAM7A3;FAM7A2;FAM7A1,S_Shore,chr15,32728292,chr15,32436091,True,0.7227786375,0.03383208841853872
cg18648987,0.02470812,0.02846752,0.03156016,0.03342557,0.04965537,0.03415075,0.02795001,0.04199026,cg18648987,15,28344513,OCA2,S_Shore,chr15,28344513,chr15,28099367,True,0.03398847,0.008183511852457616
cg18707501,0.7472191,0.7033942,0.2717524,0.3027242,0.4751361,0.3067068,0.7944847,0.3179443,cg18707501,15,26860777,GABRB3;GABRB3,,chr15,26860777,chr15,26615630,True,0.48992022500000004,0.22377743036440567
cg18707845,0.6791953,0.8624294,0.7699493,0.8054869,0.8259996,0.8785761,0.9022364,0.8909423,cg18707845,15,32909968,ARHGAP11A;ARHGAP11A,S_Shelf,chr15,32909968,chr15,32617767,True,0.8268519125,0.07486093835039241
cg18713766,0.5147332,0.5392163,0.4230027,0.4766265,0.5472261,0.4433899,0.4626546,0.426983,cg18713766,15,28701840,,N_Shore,chr15,28701840,chr15,28456694,True,0.4792290375,0.04919290910783027
